,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B016W4IAR2,Neewer for DJI Inspire 1 ND2-ND400 Neutral Density Adjustable Variable Filter Made of High Definition Optical Glass,Neewer,4.1 out of 5 stars,46 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories', 'Filter Sets']","['Make sure this fits\nby entering your model number.', 'NOTE: * The ND2-400 filter is special for DJI Inspire 1. * ONLY Filter, DJI Inspire 1 Camera NOT Included!', 'Effectively reduces the amount of light coming into the sensor without affecting the color. Suitable for outdoor and bright daylight shooting situations.', 'Allows you to manually adjust neutral density freely from ND2 to ND400 according to different light condition.', 'Provides wider aperture and longer exposure time and helps to eliminate jello effect.', 'Made of lightweight high definition optical glass.']"
11,B01B0SE4OI,"Stouch iPad Pro Tablet Holder Stand, 360° Rotatable Aluminum Alloy Desktop Holder Tablet Stand Compatible for Samsung Galaxy Tab Pro S iPad Pro10.5 9.7"" 12.9'' iPad Air Surface Pro 4 Kiosk POS Stand",Stouchi,4.1 out of 5 stars,213 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Stands']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
12,B01FD6D8YK,"JOTO Electronics Organizer Case Bag, Travel Gear Management Organizer for Electronics Accessories Tools Cables Cosmetics Personal Care Kit with Sleeve Bag for Tablets iPad Laptops 10.1-Inch (Black)",JOTO,4.7 out of 5 stars,78 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Sleeves']","['Make sure this fits\nby entering your model number.', 'Size: 11.4 x 9.4 Inch. Designed for all kinds of organizing purposes: tools, electrics accessories, cosmetic brushes, personal care stuff', 'Criss-cross rubberized woven elastic bands secure the gadgets firmly in place; Practical design provides great flexibility for organising your accessories', 'Ideal for organizing gadgets of various sizes, such as cellphones, chargers, cables, mouse, SD cards, earphones, cards, keys, lipsticks, hairpins, pens, tools', 'The lid protects the gadgets from shocks, bumps, scratches and dust; Additional large pocket for large items like books, documents, tablets and etc', 'Ideal for travel (luggage organizer), home and office use. Search ""JOTO organizer"" for other home and office organizer accessories offered by Tech Vendor']"
13,B01CRVFD7Y,SKYVAST 20V 3.25A 65W Slim AC Adapter Power Charger for Lenovo B560 B570 B575 G470 ADP-65KH B 36001646 57Y6400 PA-1650-56LC 36001651 36001652 CPA-A065 36001792,Skyvast,4.2 out of 5 stars,73 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Chargers & Adapters']","['Make sure this fits\nby entering your model number.', 'Input: 100-240V 50-60Hz, Output: 20V~3.25A 65W, Connector: 5.5mm*2.5mm', 'Fit with Lenovo B460 B470 B575 G470, Replacement for ADP-65KH B 36001646 57Y6400 PA-1650-56LC 36001651 36001652 CPA-A065 36001792', 'Tested Units, Safety: CE-/FCC-/RoHS-Certified for safety，over voltage protection, short circuit protection, over current protection.', 'Exchange / Refund Policy: Free replacement / refund within 12 months.', 'Customer Questions & Answers: Any questions you can leave a message here before purchase, we will respond within 24 hours.']"
14,B01ALB08CC,Hermitshell Travel EVA Nylon Protective Case Carrying Pouch Cover Bag Compact Sizes Fits Logitech Mouse M570 Wireless Trackball,Hermitshell,4.8 out of 5 stars,217 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Input Devices', 'Trackballs']","['Make sure this fits\nby entering your model number.', 'Hermitsell Brand new Carrying Case', 'Made to fit Logitech Mouse M570', 'Material: EVA ,Color: Black', 'For sale is case only (device and accessories are sold separately)']"
15,B01FHMVU04,"Henoda Compatible with Fitbit Alta/Fitbit Alta HR Bands, Soft Replacement Band Adjustable Sport Strap Compatible for Fitbit Alta/Fitbit Alta HR/Fitbit Ace Fitness Wristbands for Women Men Kids",Henoda,4.2 out of 5 stars,472 ratings,"['Electronics', 'Wearable Technology', 'Accessories', 'Arm & Wristband Accessories']","['High Quality TPU Material:ade of flexible, durable TPU material, DO NOT contain the harmful substance, Easy to Clean & No need to worry about Fading. Lightweight and comfortable, brings comfortable experience when you exercise, sleep and beyond.', 'Multiple Choice : There are different popular colors available for alta hr wristbands, such as black, gray, blue, pink ,brown, etc. Two patterns ( Classic and Elegant ) are as same as the patterns of original bands. Buy multiple and change daily to compliment your entire wardrobe. Dress up alta and highlight your unique taste', 'Wrist Size : Two sizes designed for most of people, no matter teenagers, men, women or the aged, for wrists size 5.5"" - 6.7"" (Small) and 6.7""-8.1"" (Large). Precise multiple alternative holes allow you adjust the suitable size, very comfortable touch feeling on your wrist.', 'Valued Pack : Contrasted with the original band, you can save much to purchase our alta hr band without any coupon. If you are not COMPLETELY satisfied, contact Henoda on your Amazon order page and click ""Contact Seller"", your problem would be solved promptly.', 'Notice: Please DO NOT wear this band for long time in high temperature places. It is recommended to put it in the ventilated place after you exercise sweat. This Fitbit Alta HR Bands is sold exclusively by Henoda and fulfilled by Amazon.']"
16,B01F94Z420,"Stylus Pens, Skoloo 10 Pack 2 in 1 Universal Sensitive Slim Crystal Ballpoint Touch Screen Ink Stylist for Apple Android Phone Tablet iPhone 7 iPad Samsung S8 LG Stylo Nintendo 3ds 2ds, Multi-colored",SKOLOO,4.5 out of 5 stars,41 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Styluses']","[""PEN AND STYLUS IN ONE : It's stylus and also is ball point pen(Written in black ink)."", 'HIGH SENSITIVITY : 7.2mm O.D wide rubber tips, as sensitive as fingers sliding, writing, drawing, tipping on screen smoothly.', 'TWIST RETRACTABLE : Twist to the left , ballpoint pen on, or vice versa.', 'ELEGANT & LUXUARY: Solid metal material, and sparkling crystal, makes the pens more elegant and attractive.', 'RAINBOW COLOR, RAINBOW LIFE : 10 packs, Black,Slate blue,Dark blue,Violet(purple),Silver,Skyblue,Green,Red,Pink,white.. 100% Compatible with apple or android cellphones, tablets, e-readers, other touch screen devices']"
17,B0190P5XR0,Sandisk Ultra 32GB Class 10 UHS-1 MicroSD MicroSDHC Card with MicroSDHC to Memory Stick MS Pro Duo Adapter for Sony PSP and Cybershot Cameras,SanDisk,3.9 out of 5 stars,36 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Cards', 'Micro SD Cards']","['Make sure this fits\nby entering your model number.', 'Compatible with PSP (1000, 2000 and 3000) and other Sony portable devices that use the MS Pro Duo Cards. (Not compatible with Sony laptops)', 'Memory Card Speed performance rating: UHS-1 Class 10', '1 year factory warranty', 'Listing includes: 1x Memory Card, 1x Memory Card Reader, 2x Adapter']"
18,B01D4J0N82,"YYubao Super Stretchy Silicone Keyboard Cover Skin Protector for MacBook Pro 13"" 15"" 17"" (with or without Retina Display) MacBook Air 13"" and iMac (Fits US Keyboard Layout only) - Black",YYubao,4.3 out of 5 stars,192 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Keyboard & Mice Accessories', 'Keyboard Skins']","['Make sure this fits\nby entering your model number.', 'Fit all Latest MacBook Pro 13, 15, 17 with or without Retina Display, MacBook Air 13"" Models A1369 & A1466 and iMac Wireless Keyboard MC184LL/B 2009 / 2011 version ONLY (US Layout only). Not fit for Macbook Pro 13 15 with Touch bar - Models A1706, A1707 (2016 Released ) and MacBook Pro 13 without touch bar Model A1708 (Released in 2016 Oct) or MacBook Pro 12"" Model A1534 (2015 Released ) or 2018 Release MacBook Air 13 A1932', 'Made with durable, non-toxic and soft silicone. Providing comfortable feeling while typing.', 'Every key is particularly molded and specially printed on a durable silicone cover for a long lasting look.', 'Completely washable and reusable. Easy to disinfect and dry it.', 'Beautify and personalize your keyboard while adding an extra protection against spills, dust......']"
19,B01EMR564Q,BXQINLENX Professional Special CPU Water Cooling Block For INTEL Water Cool System Computer Black,BXQINLENX,4.4 out of 5 stars,13 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Fans & Cooling', 'Water Cooling Systems']","['Make sure this fits\nby entering your model number.', 'Special CPU Water Cooling Block For INTEL', 'High Performance Copper Base 50 x 50 x 3 mm', 'G1/4"" Threads (Fittings not included).', 'Compatible with Most Compression Fittings', 'Sold by LENX']"
20,B01A1HL9V0,"Garmin DriveSmart 70 NA LMT GPS Navigator System with Lifetime Maps and Traffic, Smart Notifications, Voice Activation, and Driver Alerts",Garmin,3.9 out of 5 stars,98 ratings,"['Electronics', 'GPS, Finders & Accessories', 'Vehicle GPS']","['DRIVER ALERTS - Receive alerts for upcoming sharp curves, speed changes, school zones, a fatigue warning, nearby red light and speed cameras and more', 'EASY TO USE - Dedicated GPS navigators display current street, current speed, speed limit and arrival time', 'GARMIN REAL DIRECTIONS - Guides like a friend, using recognizable landmarks, buildings and traffic lights', 'SMARTPHONE NOTIFICATIONS - Customizable smart notifications let you display calls, texts and other app alerts on your navigation screen (select models)', 'HANDS-FREE NAVIGATION - Bluetooth calling and voice-activated navigation allow your hands to remain safely on the wheel as you navigate and make or receive calls']"
21,B01EIR18WE,GW Security 5MP 2592 x 1920 Pixel Super HD 1920P High Resolution Network PoE 1080P Security Bullet IP Camera with 2.8-12mm Varifocal Zoom Len and 72Pcs IR LED up to 196FT IR Distance,GW Security,4.4 out of 5 stars,32 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Bullet Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
22,B01G4TBNBU,RatSmart 1080P HDMI to Composite 3RCA AV + S-Video R/L Audio Video Converter Adapter Scaler 720P 1080P Compatible with PS2 PS3 HDTV DVD TV STB Blue-Ray (HDMI to Composite 3RCA AV + S-Video),RatSmart,4 out of 5 stars,19 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Video Converters']","['Make sure this fits\nby entering your model number.', 'Input: HDMI; Output: RCA Composite & S-video Video R/L Audio. HDMI to RCA Converter.', 'Important: Input HDMI Resolution: 480p(60Hz) , 576p(50Hz) , 720p(50Hz/60Hz) , 1080i(50Hz/60Hz) , 1080p(50Hz/60Hz). HDMI to AV Converter designed for home or businenss uses.', 'HDMI to RCA Adapter Output Signal:Composite Video(1.0Vpp),S-Video(Y:1.0Vpp,C:0.3Vpp)', 'HDMI to Composite Converter Support: Convert HDMI signal into CVBS or S-Video signal and L/R audio signal', 'Package include RCA AV and S-Video Cables. HDMI to S Video Converter has limited manufacture waranty.']"
23,B01DD3SNYA,"DJI Phantom 4 Neutral Density ND16 Filter, Grey (For Phantom 4 Only - Doesn't Fit Phantom 4 Pro)",DJI,4.2 out of 5 stars,10 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories']","['Make sure this fits\nby entering your model number.', 'Specifically made for the DJI Phantom 4', 'Reduces the amount of light coming into the sensor', 'Helps avoid overexposed photos', 'Allows 1/16 of incoming light through, equal to a 4-stop filter']"
24,B015YF5YIS,"Roku 4 | HD and 4K UHD Streaming Media Player with Enhanced Remote (Voice Search, Lost Remote Finder, and Headphone), Quad-Core Processor, Dual-Band Wi-Fi, Ethernet, and USB Port",Roku,3.6 out of 5 stars,"2,743 ratings","['Electronics', 'Television & Video', 'Streaming Media Players']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
25,B016P9HJIA,Edifier R1280T Powered Bookshelf Speakers - 2.0 Active Near Field Monitors - Studio Monitor Speaker - Wooden Enclosure - 42 Watts RMS,Edifier,4.4 out of 5 stars,"2,564 ratings","['Electronics', 'Home Audio', 'Speakers', 'Bookshelf Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
26,B015XVAKG4,"NIX Advance 8 Inch Digital Photo Frame X08E - 4:3 IPS Display, Motion Sensor, Photo/Video Player - Play Your Photos and Video in the Same Slideshow",NIX,4.1 out of 5 stars,"4,350 ratings","['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Photo Studio', 'Storage & Presentation Materials', 'Digital Picture Frames']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
27,B01EHOGL1G,"Iswee Leather Briefcase Fit under 16.5"" Laptop Tote Shoulder Handbags for Men Messenger Satchel Work Case Crossbody (Medium Dark Brown)",Iswee,4.2 out of 5 stars,74 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Messenger & Shoulder Bags']","['No deductibles or added costs. Parts, labor and shipping included.', 'Stains, rips or tears and seam separation covered from day one. Other breakdowns covered after the manufacturer warranty expires.', 'File a claim online or by phone 24/7.', ""If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
28,B01AY7EDJC,"Action Mount - 3 pc Universal Conversion Adapter Set for Sony Cam, Xiaomi, or GoPro. Has Camera Screw (1/4""-20), Easily Connect Action Camera to GoPro Style Accessories. (3pcs Screw Adapters)",Action Mount,3.5 out of 5 stars,17 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Tripod & Monopod Accessories', 'Camera Mounts & Clamps']","['Make sure this fits\nby entering your model number.', 'UNIVERSAL - Compatible with all mounting accessories with the GoPro lateral screw pattern. Just plug in, screw in place, then attach Sport Camera.', 'HIGH QUALITY - 3 PCS Made from premium quality plastic and soft protective rubber for extended durability', 'SONY, XIOAMI, or POINT & SHOOT CAMERA - Features tripod screw to connect Sport Cameras onto any GoPro Style Mount, handheld stick, tripod adapter, etc.', 'SO EASY - Fits any standard Sport Camera with a ¼""-20 threading. Screws in nice and tight.', 'OTHER ACTION CAMS - Allows attachment of standard camera or action camera (e.g., Sony, Xioami, JVC, etc.) to any GoPro Camera mount or accessory. 3 Pcs included with purchase.']"
29,B019Q8BWV2,"4 Pack, 18 inch SATA 6Gbps Cable w/Locking Latch 90 Degree to 180 Degree Blue, CNE533285",C&E,4.0 out of 5 stars,53 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'SATA Cables']","['Make sure this fits\nby entering your model number.', 'SATA revision 3.0 (aka SATA III) provides up to 6 Gbps data throughput', 'Straight-through connector on one end, 90-degree connector on the other', ""Includes locking latch on each end of the cable to ensure it doesn't work itself loose"", 'Backwards compatible with SATA revision 1 and 2 (aka SATA I and SATA II)', 'SATA 6 Gbps cables are certified to provide maximum speeds from your SATA system']"
30,B01C0B0QQE,Uniden DFR6 Super Long Range Radar/Laser Detection,Uniden,4.1 out of 5 stars,120 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Radar Detectors']","['Ultra-Performance, Super Long Range Laser Radar Detection', 'Ultra-Bright OLED Display', 'Separate Signal Strength Meter', 'Advanced K Band Filter', 'Radar Band Frequency Display']"
31,B01GJM1CFY,"Neewer NW-L2070 Black Padded Water-Resistant Lens Pouch Bag Case with Shoulder Strap for 70-200mm Lens, Such as Canon 70-200/2.8IS, 100-400, 180mm / Nikon 70-200, 80-400, 180-2.8",Neewer,4.9 out of 5 stars,46 ratings,"['Electronics', 'Camera & Photo', 'Bags & Cases', 'Lens Cases']","['Make sure this fits\nby entering your model number.', 'Neewer NW-L2070 Lens Pouch features ultra thick padding, offers great protection and shock absorption for your lens', 'Sturdy water-resistant exterior material ensures additional all-around safety', 'Inner Size: 110 x 230mm. Suitable for 70-200mm lens. Compatible with Canon 70-200/2.8IS, 100-400, 180mm / Nikon 70-200, 80-400, 180-2.8', 'Provides 3 carrying options: Rear double touch belt loop, Two webbed eyelet loops for a shoulder strap and Two D-rings for a shoulder strap', 'Comes with a shoulder strap. NOTE: Camera Lens shown in the pictures NOT INCLUDED']"
