,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B00UYTTMNI,ARCTIC - Thermal Pad 50 X 1.5 mm | Thermal Pad for All CPU Coolers | Efficient Thermal Conductivity | Gap Filler | Safe Handling | Easy to Apply,ARCTIC,4.4 out of 5 stars,65 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Fans & Cooling']","['Make sure this fits\nby entering your model number.', 'Efficient Thermal conductivity: The thermal pad based on silicone & a special filler outperforms Generic and performance pads by far. The thermal conductivity amounts to 6.0 W/MK.', 'Filling the gaps: due to its low hardness and great Compressibility, the thermal pad works as the perfect gap Filler and Bridges uneven surface and gaps without any problems.', ""Safe handling: the pad doesn't contain metallic particles, is electrically isolating & not capacitive. A contact with any electrical traces wouldn't result in damage of any sort. Safe & easy handling."", ""Easy & fast to apply: installing the ARCTIC thermal pad is child's play & Perfect for beginners. The ideal high Performance gap Filler! Electrically non-conductive. Measure: 50x50x1, 5 mm""]"
11,B01G6WLR20,"DJI Phantom 4 Intelligent Battery Charging Hub, White (6958265112836)",DJI,4.3 out of 5 stars,229 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Batteries & Chargers', 'Battery Chargers', 'Camera']","['Make sure this fits\nby entering your model number.', 'Designed for use with the Phantom 4 Intelligent Flight Battery', 'Charge up to three Intelligent Flight Batteries', 'Storage Mode']"
12,B01FJ7G5NO,"High Speed HDMI Cables 6Ft 2Pack Sinseader,HDMI 2.0(4K@60Hz) 28AWG-High Speed 18Gbps + Right Angle Adapter with Braided Cord Gold Plated Connectors (Latest Version Supports Ethernet, 3D, and Audio Ret",sinseader,4.2 out of 5 stars,28 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'HDMI Cables']","['Make sure this fits\nby entering your model number.', 'Sinseade HDMI A Male to A Male Cable: Supports Ethernet, 3D, 4K video and Audio Return Channel (ARC)', 'Ethernet & Audio Return Channel - Eliminate all network & audio cables between devices', 'Connects Blu-ray players, Fire TV, Apple TV, PS4, PS3, XBox one, Xbox 360, computers and other HDMI-enabled devices to TVs, displays, A/V receivers and more', 'Meets the latest HDMI standards (4K Video at 60 Hz, 2160p, 48 bit/px color depth) that supports bandwidth up to 18Gbps and backwards compatible with earlier versions', 'Free Right Angle / 90 Degree Adapter for Close to Wall Situations']"
13,B00IIC63P8,"Metra 82-8148 6"" to 6-3/4"" Speaker Adapter for Select Toyota/Lexus/Scion 1998-Up Vehicles",Metra,4.2 out of 5 stars,172 ratings,"['Electronics', 'Car & Vehicle Electronics']","['Make sure this fits\nby entering your model number.', 'Speaker Adapter', 'Made specifically for 6""-6 3/4"" Speakers', 'Made from high grade materials for a long lasting secure fit', 'Factory style finishes', 'Color: Black']"
14,B00MXD2T5G,Cable Matters Nano USB Wireless Adapter with Antenna (USB Wireless N Adapter / USB Wifi Adapter) Up to 150 Mbps,Cable Matters,4.3 out of 5 stars,346 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Adapters', 'USB Network Adapters']","['Make sure this fits\nby entering your model number.', 'WIFI ADAPTER for desktop or laptop extends the wireless range of your existing computer; Perfect replacement for a failed wireless network adapter card; Wireless adapter supports up to 150 Mbps with an 802.11n router; Backwards compatible with 802.11 b/g/ routers and hotspots; Ideal for video streaming', 'HIGH GAIN USB ADAPTER operates at 2.4 GHz frequency range; Eternal 2dBi antenna operates at 2.4 GHz and boosts the signal transmission; Detachable antenna removes easily for storage when traveling with a laptop', ""LAPTOP NETWORK ADAPTER with sturdy construction is designed for portability and frequent use; Gold-plated USB connector provides durability and improves the signal transmission; Blue LED status and link indicator lets you know that it's working"", 'SECURE SETUP with 64/128 WEP, WPA, WPA-PSK, WPA2, WPA2-PSK, TKIP/AES security encryption protocols to protect your data from unauthorized access; Included utility is useful for offline help and configuring older Windows OS computers; Supports one-button Wi-Fi Protected Setup (WPS) configuration to equipped routers', 'WINDOWS COMPATIBLE with Windows XP, Vista, 7, 8, 8.1, 10 (32/64 bit); Easy installation with included CD or driver download (Driver automatically downloads in Windows 10); Portable USB dongle is convenient to carry, is compatible with USB 2.0/3.0 ports, and 802.11 b/g/n equipment']"
15,B00HR7CUD4,Corsair 128 GB USB 3.0 Flash Voyager Flash Drive,Corsair,4.1 out of 5 stars,232 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'USB Flash Drives']","['Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
16,B00T48CW2I,Samsung UN75JU7100 75-Inch 4K Ultra HD 3D Smart LED TV (2015 Model),Samsung,4.3 out of 5 stars,540 ratings,"['Electronics', 'Television & Video']","['Refresh Rate: 240CMR (Effective)', 'Backlight: LED', 'Smart Functionality: Yes, Built in Wi-Fi: Yes', 'Dimensions (W x H x D): TV without stand: 66.5"" x 38.2"" x 2.5"", TV with stand: 66.5"" x 40.8"" x 12.8""', 'Inputs: 4 HDMI, 3 USB']"
17,B0143XZT4Q,Yosoo 3V 1A AC Adapter to dc Power Adapter 5.5/2.1mm,Yosoo,4.0 out of 5 stars,20 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Chargers & Adapters']","['Input: 100-240 V AC 50/60 Hz', 'Output: 3V, 1A (1000 mA)', 'Cord Length: 100 cm (about 3.2 ft)', 'Plug specification：ID: 2.1 mm; OD: 5.5 mm;Center+', 'Great adapter keeps you from replacing the stupid batteries every week.']"
18,B00QZDSR3I,JacobsParts DC Coupler Female to Female F/F 5.5mm x 2.1mm Barrel Jack Power Connector Plug for LED/CCTV,JacobsParts,4.1 out of 5 stars,54 ratings,"['Electronics', 'Computers & Accessories']","['Make sure this fits\nby entering your model number.', 'Connectors: 2x 5.5x2.1mm Female Barrel Jack', 'Couple two male DC power plugs']"
19,B01H2UTE52,"DLAND Bluetooth 4.0 Visor Handsfree in-Car Speakerphone Car kit for iPhone, Samsung, HTC and All Other Cellphones",Dland,3.2 out of 5 stars,49 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Audio & Video Accessories', 'Bluetooth Car Kits']","[""A Bluetooth V4.0, in-car speakerphone compatible speakerphone that enables you to takes hands-free call and listen to music while on the road. And it know who's calling and when it's time to recharge. Compatible with Bluetooth-enabled mobile phones, laptop, tablet, or MP3 player, etc."", ""With the HD Microphone, DSP+EDR Strengthening noise cancellation technology. Your speakerphone's dual microphone noise cancellation and echo control settings block out background noise in the car better than other speakerphones."", 'Ultra Low Power: With this speakerphone you stay in control of the conversation without taking your hands off the wheel. Up to 17 hours talk time and Up to 40 days standby time.', ""Automatically turns on and connects with your phone when you enter your car. When you're ready to leave it automatically turns off, saving battery life."", 'Multiuse: connect to 2 Bluetooth devices simultaneously']"
20,B00QV2KJNY,UGREEN RJ45 Coupler 10 Pack in Line Coupler Cat7 Cat6 Cat5e Ethernet Cable Extender Adapter Female to Female (White),UGREEN,4.8 out of 5 stars,123 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 7 Cables']","['Make sure this fits\nby entering your model number.', 'USAGE: Ugreen RJ45 Coupler extender is ideal for extending ethernet connection by connecting 2 short network cables together.', 'FAST SPEED To 10 GIGABITE: The RJ45 connector can speed up to 10 gigabite for connecting Cat7/Cat6 ethernet cable.', 'SAFE And SECURE: With nickel plated contacts and easy snap-in retaining clip, the coupler ensure a secure and corrosion free connection.', 'COMPATIBILITY: This 8P8C female to female Ethernet coupler jack is compatible with Cat7, Cat6 Cat5e, Cat5 network.', 'HIGH PERFORMANCE: RJ45 inline jack coupler meets Category 6 performance in compliance with the TIA/EIA 568-C.2 standard. It is RoHS compliant.']"
21,B01B3J6N5W,URBAN ARMOR GEAR [UAG] MacBook Pro 15-inch with Retina Display (3rd Gen) Feather-Light Rugged [Ice] Military Drop Tested Laptop Case,URBAN ARMOR GEAR,4.1 out of 5 stars,144 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves']","['Make sure this fits\nby entering your model number.', 'Case fits only the MacBook Pro 15-inch Retina Display (Fits 3rd Generation) (Does not fit the MacBook Pro 15-inch with Touch Bar)', 'Armor shell and impact resistant bumpers', 'Dual lock secure screen closure', 'Frog skin non-slip grip', 'Cooling vents for uncompromised Air flow']"
22,B01FEI1L4G,GoPro Remote 1.0 and Wrist Housing Bundle,GoPro,3.2 out of 5 stars,10 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Tripod & Monopod Accessories', 'Camera Mounts & Clamps']","['Make sure this fits\nby entering your model number.', 'GoPro Remote 1.0 and Wrist Housing Bundle ARWHB-101 for HERO3, 3+, 4']"
23,B00KMRVGFO,Asunflower Ftdi USB to Serial / Rs232 Console Rollover Cable for Cisco Routers - Rj45,Asunflower,4.5 out of 5 stars,249 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', '1.8M (6 ft) Cisco USB - RJ45 serial cisco router Console cable Connect from a USB port on your laptop directly to a Cisco console port. No adapters needed.', 'USB RJ45 RS232 cisco serial router consolue cable', 'Chip: FT232+ZT213, Support Android, Support Win 8, Win 7, XP, 2000, Linix, Mac OS', 'Upgrade from USB to DB9 cable', 'Drivers available for download for all versions of Windows including Windows 8, Mac OS, Linux, and Android.']"
24,B017B0PMPO,co2CREA Hard Travel Case for LG Electronics 8X USB 2.0 Super Multi Ultra Slim Portable DVD Writer Drive +/-RW External Drive GP65NB60,co2CREA,4.5 out of 5 stars,117 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Hard Drive Accessories', 'Hard Drive Bags & Cases']","['Make sure this fits\nby entering your model number.', 'Premium Hard EVA Case Protects and Stores the Portable External Computer DVD/Burner and accessories', 'Shockproof dustproof and water resistance, comes with handstrap', 'Material: EVA, Color: Black', 'External size: 6.8*6.8*1.8 inch, Internal size: 6*6*1.3 inch', 'Compatible with Apple Superdrive, Dell DW316, Lg, Samsung, Pioneer, Toshiba, Asus, Buffalo, HP, Sony, Liteon, Pioneer, Pawtec, Panasonic, Esky, Lenovo, Sanoxy']"
25,B00W4ZLZP8,"JETech Case for Apple iPad Pro 12.9 Inch (1st and 2nd Generation, 2015 and 2017 Model), Auto Wake/Sleep, Black",JETech,4.3 out of 5 stars,"3,046 ratings","['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Designed for iPad Pro 12.9 inch 2015 and 2017 Edition. NOT compatible with iPad Pro 12.9 2018.Fit iPad Models: A1584/A1652/A1670/A1671. Please check back bottom of your iPad to find the model number', 'Made with PC and PU. Slim/light design. Synthetic exterior and smooth interior provide comprehensive protection for your iPad', 'Magnetic smart cover supports automatic sleep/wake function.The tri-fold front cover can support iPad in two standing position for viewing and typing', 'Easy access to all the controls and features; Perfect cutouts for speakers, camera and other ports', 'Package includes: iPad Pro 12.9 inch (2015 and 2017 Model) case, customer service card']"
26,B00HQWLHM0,"Enfain 2GB USB 2.0 Black Flash Drives Bulk 10 Pack Small Capacity Thumb Drives Swivel Zip Drive Jump Drive Memory Sticks, with 12 White Labels for Marking",Enfain,3.9 out of 5 stars,"2,145 ratings","['Electronics', 'Computers & Accessories', 'Data Storage', 'USB Flash Drives']","['Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
27,B00NH136GE,AmazonBasics USB 2.0 Extension Cable - A-Male to A-Female Adapter Cord - 6.5 Feet (2 Meters),AmazonBasics,4.7 out of 5 stars,"1,139 ratings","['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals']","['Make sure this fits\nby entering your model number.', 'One 6.5-foot-long (2.0 meters) USB 2.0 A-Male to A-Female high-speed extension cable', 'Extends your USB connection to your computer by 6.5 feet; for use with printers, cameras, mice, keyboards and other USB computer peripherals', 'Constructed with corrosion-resistant, gold-plated connectors for optimal signal clarity and shielding to minimize interference', 'Features shielding that provides protection against noise from electromagnetic and radio-frequency signals, keeping your signal clear with less loss of bandwidth for higher performance', 'Typically, the Male A connector plugs into your computer and the Female A connects to the cable you need extended. Check your device manuals to make sure this is the connector you need']"
28,B019C3G6JO,Allytech 1 Pack Black 20 Inches Mini USB to a Male Data Charger Cable with 3.5mm Audio Aux Data USB Cable,Allytech,4 out of 5 stars,34 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'Anti tip tweezer is made of metal.', 'Ideal for applications in hospital, used convenient.', 'Mini B 5pin USB male to USB A male data charge sync and 3.5mm audio.', 'Brand new, in packaging male aux + male usb (standard size) - mini USB adapter cable.', 'Perfect for keeping an extra cord for your portable speaker at the office or when you travel!']"
29,B01GA1GKYW,SaiTech IT 4 Pack (15cm - 6inch) Adjustable Flexible USB 2.0 Male to Female Extension Plug/Socket Adapter Cable - Worlds Shortest USB 2.0 Extension Cable,SaiTech IT,4.4 out of 5 stars,41 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'Perfect for LED/LCD TV specially wall mountable at the back where its not easy to plug usb cables. With both data transfer & charging functions', 'Can be used as stand to hold your LED,Flash Disk/Pen Drive ,Card Reader in any angles you want', 'Black Flexible Hi-Speed USB 2.0 Male to Female Sync Data & Extension Cable 15cm', 'Typically, the Male A connector plugs into your computer and the Female A connects to the cable you need extended. Check your device manuals to make sure this is the connector you need', 'Do not use any External Power Source to use this USB Cable. Please follow the Manual to use product properly in order to avoid unnecessary damage to your devices. In case of any confusion; please contact us through Amazon mail system for any technical details of this product before you start to use it.']"
30,B00YFPBHOY,"AYA 9"" HDMI Male to VGA Female (15-Pin) Video Converter Adapter 1080p for PC, TV, Notebooks",AYAGROUP,3.7 out of 5 stars,32 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Computer Cable Adapters', 'HDMI-to-VGA Adapters']","['Make sure this fits\nby entering your model number.', 'Connectors: HDMI (19 pin) Male Input, VGA (15 pin; High Density D-Sub) Female Output. One-directional only. HDMI on computer to VGA on TV.', 'This HDMI to VGA adapter connects any HDMI-compatible device to a monitor or projector with VGA port; a separate VGA male-to-male cable (not included) is required. No external power required.', 'Supports resolutions up to 1920x1080 (1080p Full HD) including 720p and 1600x1200 for HD monitors or projectors', 'Compatible with many devices including desktops, laptops, Ultrabooks, notebooks, Intel Nuc, Raspberry Pi, Chromebook, Apple TV, Roku streaming media player, cable box, or other devices with HDMI port', '1 Year Warranty. AYAGROUP Registered Trademark']"
31,B00KLUUWKM,KFD 30V 333MA Printer Adapter for HP Deskjet 1050 1000 2050 2000 2060 3050 OfficeJet 0957-2286 0957-2290 0957-2398 2510 2512 3050A 3052A 3056A 2514 3051A 3511 3512 3055 3515 J110 J410 J410g J510a,KFDtech,4.2 out of 5 stars,90 ratings,"['Electronics', 'Accessories & Supplies', 'Batteries, Chargers & Accessories', 'AC Adapters']","['KFD products are CE / FCC / RoHS certified, tested by the manufacturer to match and / or exceed the OEM specifications', 'Warranty: 30 Days Free Exchange /36 Months Warranty; This adapters was made with the highest quality materials.V-0 grade flame retardant,OVP, OCP, SCP Protection (OVP: Over Voltage output Protection. OCP: Over Current output Protection. SCP: Short Circuit output Protection)100% compatibility with the original,more safety than other adapter', ""Type: Printer Power Supply for HP 30V+333MA (US Power Cord Included) Connector size: 3 pin--Please confirm the specifications and plug size before purchasing!If you can't make sure,pls feel free to contact us"", 'Compatible with model: HP DeskJet 1000 2000 1050 2050 2050A 2054A J110 J410 J510 J310A 2510 3050 3055 3515 For HP Deskjet 1000 1050 1050A 1051 1055 1056 2000 2050 2060 2050A 2054A, 2510, 2511, 2512, 2514, 3000, 3050, 3050A, 3051A, 3052A, 3054, 3055A, 3056A, 3510, 3511, 3512 OfficeJet 0957-2286 0957-2290 For HP DESKJET 2050 ALL-IN-ONE PRINTER J510A J510c J510d J510g J510h HP DESKJET 1055 ALL-IN-ONE PRINTER J410E', 'Products trademarked KFD are marketed and sold exclusively by KFD+ Serial number is 86629087']"
32,B00HWL9AII,"Garmin GPSMAP 64st, TOPO Canada with High-Sensitivity GPS and GLONASS Receiver",Garmin,4.1 out of 5 stars,"1,118 ratings","['Electronics', 'GPS, Finders & Accessories', 'Sports & Handheld GPS', 'Handheld GPS Units']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
33,B00JFC9BJU,Mediabridge Banana Plugs - Corrosion-Resistant 24K Gold-Plated Connectors - 12 Pair/24 Banana Plugs (Part# SPC-BP2-12),Mediabridge,4.9 out of 5 stars,"1,047 ratings","['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Connectors & Adapters']","['Make sure this fits\nby entering your model number.', 'Includes 12 pairs of banana plugs, which are meant for attaching to speaker wire and supplying a high-quality signal path from audio components like a speaker to an audio/video receiver, amplifier or other professional sound application.', 'Compatible with bare wire, spades, or other banana plugs, and work with 8-18 AWG speaker wire. Connectors & crimping teeth are coated in corrosion-resistant 24K gold-plating for lasting, for secure fits with clarity, natural sonic accuracy and no distortion. A wider base minimizes shorting for maximum signal transfer, and a 2-piece screw-on design makes for reliable termination/reuse.', 'Simply connect existing speaker wires to a banana plug through its bottom piece (step-by-step installation guide included). Self-crimping teeth make for easy one-time installs, and a low profile build only sticks out 1”.', 'The heavy-duty plugs are color coded, distinguishing left from right to enable matching polarity. Fast-lock is a great plug-and-play alternative to using bare wire when connecting devices, taking away the hassle of crimping or soldering.', 'Each plug has a female banana plug connector on the bottom, allowing you to hook up speakers to a single output.']"
34,B00KJIXEL0,Logitech 920-006401 Type S Folio Keyboard Case for Samsung Galaxy Tab S 10.5 - Black,Logitech,4.2 out of 5 stars,457 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Keyboard & Mouse Combos']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
35,B01H3563AK,Khanka Carrying Case for JBL Charge 3 Waterproof Portable Wireless Bluetooth Speaker. Extra Room for Charger and USB Cable,khanka,4.8 out of 5 stars,454 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Speaker Parts & Components', 'Case Hardware & Latches']","['Made of Premium Hard EVA Case Protects and stores JBL Charge 3 Portable Speaker, USB Cable and Power Charger that come with speaker (Case Only)', 'Extra Separate compartment for Wall Charger and USB Cable that comes with the speaker', ""Our case can withstand impacts or sratch, it's semi-waterproof, shockproof, Stylish and Durable. Guaranteed to prevent any damage to your speaker"", 'Classic zipper convenience for easy in Opening and Closing. DIMENSIONS; inside: 11.05"" x 4.33"" x 4.33"" inch. Packed inclued: One Case (Not Included Speaker and it\'s accssories)', 'Our case features a very comfortable handle that allows for easy and convenient portability on the go. Backed by 100% Money back Guarantee, this is totally risk-free buy; CLICK the Orange button to Order Now!']"
36,B01B3TRWH0,"58MM UV Filter + 58mm Tulip Lens Hood for Olympus, Canon, Sigma, Tamron, Pentax SLR and DSLR Lenses 58 mm Ultraviolet Filter & 58 mm Lens Hood",Shop Smart Deals,4.3 out of 5 stars,12 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories', 'Skylight & UV Filters']","['Make sure this fits\nby entering your model number.', 'Absorbs Ultraviolet Light - 3-Layer Multi-Coating - General Protective Filter', 'Low-Profile Aluminum Frame - High-Transparency Optical Glass', 'Tulip Lens Hood to Reduce Glare', 'Maintains Exposure Levels - Brand New, Retail Packaging', 'Look at your lens for the symbol Ø usually on the front or under the lens cap (under the cap will just be a number) the number next to it is the filter thread size.']"
